"id","year","month","weekday","time_period","death","injuries","neighbourhood","longitude","latitude"
542,2006,"May","Sunday","Evening",1,0,"Golfdale-Cedarbrae-Woburn",-79.2156708482,43.7605684009
543,2006,"May","Sunday","Morning",0,0,"York University Heights",-79.4714578371,43.7678229579
544,2006,"May","Sunday","Evening",0,0,"Oakdale-Beverley Heights",-79.5131838453,43.7255266499
546,2006,"May","Tuesday","Afternoon",0,1,"West Hill",-79.1947643043,43.7621233931
547,2006,"June","Saturday","Morning",1,0,"Weston",-79.5072747634,43.695477969
548,2006,"June","Sunday","Night",0,1,"Rockcliffe-Smythe",-79.4767409011,43.6816047125
551,2006,"June","Monday","Evening",1,1,"Rustic",-79.5022635447,43.7165382464
552,2006,"June","Thursday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5858125795,43.7510197804
553,2006,"June","Friday","Evening",0,0,"West Humber-Clairville",-79.625532185,43.7311965314
554,2006,"June","Saturday","Evening",0,1,"NSA",0,0
556,2006,"June","Sunday","Afternoon",0,1,"Malvern West",-79.2275304759,43.7961426919
560,2006,"June","Monday","Night",0,0,"Mount Olive-Silverstone-Jamestown",-79.5837975725,43.7468096778
564,2006,"June","Friday","Afternoon",1,0,"Malvern West",-79.2244709737,43.8025016967
565,2006,"June","Saturday","Night",0,1,"Downtown Yonge East",-79.3830922466,43.6613701005
567,2006,"June","Monday","Evening",0,1,"Moss Park",-79.3685667546,43.6563308954
569,2006,"June","Wednesday","Evening",0,2,"Malvern East",-79.219793672,43.7954037928
570,2006,"June","Thursday","Night",0,0,"Regent Park",-79.3593012631,43.6609277
571,2006,"June","Thursday","Night",0,1,"Moss Park",-79.3758620511,43.6604365995
572,2006,"June","Thursday","Night",0,1,"Malvern East",-79.2175621676,43.7981391924
573,2006,"July","Sunday","Night",1,1,"Humbermede",-79.5362220033,43.7532112872
577,2006,"July","Sunday","Night",0,1,"Oakdale-Beverley Heights",-79.5089706444,43.7223819464
578,2006,"July","Sunday","Morning",0,0,"NSA",0,0
579,2006,"July","Tuesday","Evening",1,0,"Downtown Yonge East",-79.3758612493,43.6549468941
582,2006,"July","Monday","Night",1,2,"Wellington Place",-79.3920709383,43.648846388
584,2006,"July","Saturday","Evening",0,1,"Golfdale-Cedarbrae-Woburn",-79.2110685384,43.7628998987
585,2006,"July","Monday","Night",0,1,"Eglinton East",-79.2437536484,43.7376511807
587,2006,"July","Thursday","Afternoon",0,1,"Black Creek",-79.5206744114,43.7567575864
589,2006,"August","Tuesday","Afternoon",0,1,"West Hill",-79.1838141112,43.7738144934
590,2006,"August","Thursday","Evening",0,1,"York University Heights",-79.4764596302,43.7626958573
591,2006,"August","Sunday","Evening",0,0,"Glenfield-Jane Heights",-79.5134086058,43.7451383686
594,2006,"August","Wednesday","Evening",0,2,"Humber Summit",-79.5804586208,43.7568683022
595,2006,"August","Monday","Evening",0,1,"NSA",0,0
598,2006,"September","Monday","Night",0,1,"Eglinton East",-79.241566452,43.7381408804
603,2006,"September","Saturday","Night",0,1,"Humbermede",-79.5339649843,43.7347335515
604,2006,"September","Monday","Evening",0,0,"Rockcliffe-Smythe",-79.4947325002,43.673987925
605,2006,"September","Monday","Night",0,1,"Flemingdon Park",-79.3255805359,43.7186400585
608,2006,"September","Friday","Evening",0,1,"Regent Park",-79.3581436642,43.6611945004
610,2006,"September","Monday","Night",0,1,"York University Heights",-79.5005771133,43.7622397741
611,2006,"September","Monday","Evening",1,0,"Humber Summit",-79.5697042286,43.7587629134
615,2006,"October","Sunday","Evening",0,0,"Yorkdale-Glen Park",-79.4465068307,43.7156154573
617,2006,"October","Friday","Night",0,2,"Oakdale-Beverley Heights",-79.508637944,43.7209778464
619,2006,"October","Sunday","Evening",0,1,"Oakdale-Beverley Heights",-79.5131838453,43.7255266499
620,2006,"October","Monday","Night",0,1,"Flemingdon Park",-79.3362457266,43.7144183636
622,2006,"October","Monday","Night",0,1,"Flemingdon Park",-79.3372029249,43.7165682575
624,2006,"October","Saturday","Night",0,2,"Oakwood Village",-79.4418029926,43.6949867697
625,2006,"October","Sunday","Evening",0,0,"Humbermede",-79.546842592,43.7466581803
626,2006,"October","Tuesday","Night",0,1,"Wellington Place",-79.3921757377,43.6474507866
628,2006,"October","Thursday","Night",0,0,"Regent Park",-79.360471462,43.6606597998
629,2006,"October","Monday","Evening",0,0,"Rockcliffe-Smythe",-79.4937485035,43.6716699334
631,2006,"October","Friday","Night",1,0,"Wellington Place",-79.3866083404,43.6486342877
632,2006,"October","Sunday","Evening",0,2,"Moss Park",-79.3644467571,43.6556123947
634,2006,"October","Tuesday","Night",0,1,"Eglinton East",-79.2447361579,43.7447847776
635,2006,"November","Wednesday","Night",0,0,"Rockcliffe-Smythe",-79.4809574029,43.6781455204
636,2006,"November","Wednesday","Evening",0,1,"Englemount-Lawrence",-79.441014955,43.7201236567
637,2006,"November","Thursday","Night",0,1,"Mount Olive-Silverstone-Jamestown",-79.5895326,43.7559255802
638,2006,"November","Saturday","Night",0,4,"Wellington Place",-79.4005902331,43.6478853872
639,2006,"November","Sunday","Night",0,1,"York University Heights",-79.4714578371,43.7678229579
640,2006,"November","Tuesday","Evening",1,0,"Malvern West",-79.2286320745,43.8094145264
641,2006,"November","Tuesday","Afternoon",0,1,"Glenfield-Jane Heights",-79.5151092086,43.7470809737
642,2006,"November","Tuesday","Afternoon",0,1,"Regent Park",-79.3590771629,43.6603445994
644,2006,"November","Saturday","Afternoon",0,1,"West Humber-Clairville",-79.5982389825,43.7228104647
645,2006,"November","Tuesday","Evening",0,0,"Downtown Yonge East",-79.3793664467,43.6541862933
646,2006,"November","Tuesday","Evening",0,0,"Rustic",-79.5072677432,43.7174159464
647,2006,"November","Wednesday","Evening",0,1,"Wellington Place",-79.3976305344,43.644944684
649,2006,"November","Sunday","Evening",0,1,"Malvern West",-79.2267488775,43.811979639
653,2006,"December","Monday","Evening",0,1,"Malvern East",-79.2171454722,43.8042898964
654,2006,"December","Friday","Evening",0,1,"Oakdale-Beverley Heights",-79.509597645,43.7248922464
656,2006,"December","Friday","Afternoon",0,2,"Glenfield-Jane Heights",-79.5166928121,43.751858581
660,2006,"December","Sunday","Night",0,2,"Wellington Place",-79.3863525404,43.6480003871
661,2006,"December","Sunday","Night",1,0,"Yonge-Bay Corridor",-79.3874053414,43.6531384922
663,2006,"December","Tuesday","Evening",0,1,"Black Creek",-79.5161620131,43.7598327859
664,2006,"December","Wednesday","Evening",1,0,"Black Creek",-79.518811413,43.7619125867
666,2006,"December","Wednesday","Evening",0,1,"Glenfield-Jane Heights",-79.5127320171,43.7514754818
668,2006,"December","Saturday","Night",0,2,"Downtown Yonge East",-79.3813584464,43.6573980965
669,2007,"January","Monday","Night",0,1,"Golfdale-Cedarbrae-Woburn",-79.2252361746,43.759829605
670,2007,"January","Monday","Evening",0,1,"West Humber-Clairville",-79.6014643309,43.6997418909
671,2007,"January","Monday","Afternoon",1,0,"Malvern West",-79.2282075743,43.7999881929
672,2007,"January","Monday","Evening",0,1,"Weston",-79.5282738443,43.704558954
674,2007,"January","Thursday","Evening",0,1,"York University Heights",-79.4714578371,43.7678229579
675,2007,"January","Monday","Afternoon",0,1,"West Humber-Clairville",-79.5729130788,43.7187585471
676,2007,"January","Wednesday","Evening",0,1,"Regent Park",-79.3586853645,43.6624291015
677,2007,"January","Thursday","Night",1,1,"Flemingdon Park",-79.3244844376,43.7123599742
678,2007,"January","Saturday","Evening",0,0,"NSA",0,0
679,2007,"January","Saturday","Evening",0,0,"NSA",0,0
680,2007,"January","Sunday","Night",0,2,"Wellington Place",-79.3891655396,43.6494536886
682,2007,"January","Monday","Evening",0,0,"West Hill",-79.1848964054,43.7648811019
683,2007,"January","Monday","Afternoon",0,0,"Regent Park",-79.3654880573,43.6581677973
684,2007,"January","Tuesday","Night",0,1,"Humber Summit",-79.5529337941,43.7514449874
686,2007,"January","Monday","Evening",0,1,"Malvern East",-79.2111983853,43.8118543193
690,2007,"February","Thursday","Night",0,0,"West Hill",-79.1870439082,43.7710124954
692,2007,"March","Saturday","Night",0,0,"Oakwood Village",-79.4380663111,43.6855494927
694,2007,"March","Saturday","Evening",0,1,"Moss Park",-79.3723488505,43.6515503907
696,2007,"March","Sunday","Night",0,1,"Humber Summit",-79.5529337941,43.7514449874
698,2007,"March","Thursday","Evening",0,1,"West Hill",-79.1856630058,43.7666183007
699,2007,"March","Thursday","Night",1,0,"Humbermede",-79.548332191,43.7487900817
702,2007,"March","Sunday","Night",0,0,"Oakdale-Beverley Heights",-79.509597645,43.7248922464
704,2007,"March","Wednesday","Evening",0,1,"Glenfield-Jane Heights",-79.5163309125,43.7518922811
705,2007,"March","Saturday","Evening",0,1,"Yonge-Bay Corridor",-79.3874053414,43.6531384922
708,2007,"April","Thursday","Afternoon",1,0,"Mount Olive-Silverstone-Jamestown",-79.5870900924,43.7536173826
710,2007,"April","Saturday","Afternoon",0,1,"Humbermede",-79.5362220033,43.7532112872
711,2007,"April","Saturday","Night",0,0,"Glenfield-Jane Heights",-79.514109715,43.7554539837
712,2007,"April","Sunday","Night",0,0,"Oakdale-Beverley Heights",-79.5131838453,43.7255266499
713,2007,"April","Wednesday","Night",0,1,"Glenfield-Jane Heights",-79.514109715,43.7554539837
716,2007,"April","Saturday","Night",1,0,"Oakdale-Beverley Heights",-79.5276653409,43.7166850457
717,2007,"April","Tuesday","Evening",0,1,"West Humber-Clairville",-79.597814562,43.7411892696
718,2007,"April","Thursday","Night",0,0,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
719,2007,"April","Sunday","Morning",0,1,"Rustic",-79.5047096437,43.7157375464
720,2007,"April","Monday","Evening",0,1,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
721,2007,"May","Thursday","Evening",0,2,"Black Creek",-79.5154305147,43.7632268872
722,2007,"May","Friday","Afternoon",0,2,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
723,2007,"May","Saturday","Night",0,1,"Weston",-79.5161924524,43.7001545652
724,2007,"May","Sunday","Night",0,1,"Humbermede",-79.5323828988,43.7491733792
726,2007,"May","Monday","Evening",0,1,"Black Creek",-79.5187419136,43.7692318857
729,2007,"May","Sunday","Night",0,1,"Kensington-Chinatown",-79.4031609347,43.657359699
730,2007,"May","Monday","Evening",0,1,"Regent Park",-79.360471462,43.6606597998
732,2007,"May","Sunday","Night",1,0,"Kensington-Chinatown",-79.4013238329,43.6496784892
733,2007,"May","Monday","Afternoon",0,0,"Black Creek",-79.5203587127,43.7688211841
734,2007,"May","Monday","Night",1,1,"Humbermede",-79.540092696,43.7417996766
735,2007,"May","Wednesday","Afternoon",1,0,"Black Creek",-79.518811413,43.7619125867
737,2007,"May","Wednesday","Night",0,1,"Regent Park",-79.3602384619,43.6600770992
738,2007,"May","Wednesday","Evening",0,0,"Black Creek",-79.5187419136,43.7692318857
739,2007,"May","Thursday","Evening",0,0,"Black Creek",-79.5187419136,43.7692318857
741,2007,"June","Saturday","Night",0,1,"NSA",0,0
742,2007,"June","Saturday","Evening",0,1,"Rockcliffe-Smythe",-79.4956855971,43.6761978177
743,2007,"June","Tuesday","Afternoon",0,1,"Yorkdale-Glen Park",-79.4486207232,43.7232864553
744,2007,"June","Wednesday","Night",0,0,"Black Creek",-79.5147305161,43.7672126887
745,2007,"June","Saturday","Afternoon",1,3,"Yonge-Bay Corridor",-79.3874053414,43.6531384922
747,2007,"June","Wednesday","Night",0,0,"Black Creek",-79.5147305161,43.7672126887
749,2007,"June","Monday","Afternoon",0,2,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
750,2007,"June","Sunday","Evening",0,1,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
751,2007,"June","Sunday","Evening",0,1,"Yonge-Bay Corridor",-79.3874053414,43.6531384922
753,2007,"June","Wednesday","Afternoon",0,0,"Malvern East",-79.214324689,43.815423648
755,2007,"July","Monday","Night",0,0,"Eglinton East",-79.2437536484,43.7376511807
756,2007,"July","Monday","Night",0,0,"York University Heights",-79.4916515263,43.7537358702
757,2007,"July","Monday","Afternoon",0,1,"Glenfield-Jane Heights",-79.514109715,43.7554539837
766,2007,"July","Friday","Evening",1,0,"Yorkdale-Glen Park",-79.4492335166,43.7205199563
768,2007,"July","Saturday","Night",0,2,"Yorkdale-Glen Park",-79.4547399191,43.7140824556
769,2007,"July","Saturday","Night",1,1,"Oakwood Village",-79.4402956985,43.6923370746
770,2007,"July","Sunday","Night",1,0,"York University Heights",-79.4714578371,43.7678229579
771,2007,"July","Sunday","Night",0,1,"Downtown Yonge East",-79.3764472489,43.6548291939
772,2007,"July","Sunday","Night",1,0,"Moss Park",-79.3758620511,43.6604365995
773,2007,"July","Sunday","Night",1,1,"Wellington Place",-79.3886660395,43.6481950873
774,2007,"July","Monday","Evening",0,1,"Moss Park",-79.3710028536,43.6582965974
775,2007,"July","Friday","Night",0,0,"Oakdale-Beverley Heights",-79.508637944,43.7209778464
776,2007,"July","Sunday","Evening",0,1,"Malvern West",-79.2384827699,43.810396454
777,2007,"July","Sunday","Evening",0,1,"Rockcliffe-Smythe",-79.4937485035,43.6716699334
780,2007,"July","Monday","Evening",1,0,"West Humber-Clairville",-79.5934862659,43.7337981776
781,2007,"August","Thursday","Evening",0,1,"Malvern East",-79.219793672,43.7954037928
782,2007,"August","Thursday","Night",0,0,"Humber Summit",-79.5680212186,43.7567969081
784,2007,"August","Saturday","Morning",0,1,"Regent Park",-79.3630013598,43.6600896992
785,2007,"August","Saturday","Morning",0,1,"Regent Park",-79.3630013598,43.6600896992
788,2007,"August","Saturday","Afternoon",1,0,"Regent Park",-79.3623298618,43.6629743021
790,2007,"August","Tuesday","Night",0,0,"Yorkdale-Glen Park",-79.4492335166,43.7205199563
791,2007,"August","Monday","Evening",0,1,"West Humber-Clairville",-79.6058262721,43.7330937592
793,2007,"August","Thursday","Evening",1,0,"Black Creek",-79.5203587127,43.7688211841
795,2007,"August","Sunday","Afternoon",0,0,"Black Creek",-79.5187419136,43.7692318857
797,2007,"August","Monday","Afternoon",0,1,"Eglinton East",-79.2384214568,43.738856081
798,2007,"August","Monday","Night",0,1,"Black Creek",-79.5187419136,43.7692318857
799,2007,"August","Friday","Afternoon",0,1,"York University Heights",-79.4715459377,43.7804651699
800,2007,"September","Saturday","Night",0,1,"York University Heights",-79.4875597252,43.7496091629
801,2007,"September","Wednesday","Evening",0,0,"Rockcliffe-Smythe",-79.488368707,43.6713892364
806,2007,"September","Wednesday","Morning",0,1,"Yorkdale-Glen Park",-79.4523969187,43.7143482562
807,2007,"September","Saturday","Night",0,0,"Humber Summit",-79.5701097898,43.7513053916
808,2007,"September","Wednesday","Night",0,0,"Dorset Park",-79.2833724948,43.7732732385
809,2007,"September","Wednesday","Morning",1,0,"Downtown Yonge East",-79.382087047,43.6605697997
811,2007,"September","Tuesday","Evening",0,1,"Mount Olive-Silverstone-Jamestown",-79.5933074634,43.7417808708
812,2007,"September","Friday","Evening",1,0,"Glenfield-Jane Heights",-79.516021713,43.7507267805
814,2007,"September","Saturday","Night",0,1,"Eglinton East",-79.2437536484,43.7376511807
815,2007,"September","Sunday","Night",0,0,"Kingsview Village-The Westway",-79.5521509564,43.6957896768
816,2007,"September","Sunday","Night",0,0,"Rustic",-79.5042332455,43.7044735522
817,2007,"October","Monday","Evening",0,0,"West Humber-Clairville",-79.5655053454,43.7091482843
821,2007,"October","Saturday","Evening",1,0,"Yonge-Bay Corridor",-79.3874053414,43.6531384922
822,2007,"October","Sunday","Night",0,2,"Yonge-Bay Corridor",-79.3874053414,43.6531384922
825,2007,"October","Tuesday","Evening",0,0,"Glenfield-Jane Heights",-79.5211336107,43.7557385856
826,2007,"October","Tuesday","Morning",0,0,"Rustic",-79.5047096437,43.7157375464
827,2007,"October","Tuesday","Evening",1,3,"Glenfield-Jane Heights",-79.5113426192,43.7501180816
830,2007,"October","Friday","Afternoon",0,1,"NSA",0,0
831,2007,"October","Saturday","Night",0,2,"Humber Summit",-79.5423652,43.7520723868
835,2007,"October","Saturday","Afternoon",0,1,"Glenfield-Jane Heights",-79.5103932184,43.7492116795
838,2007,"October","Sunday","Night",0,1,"West Humber-Clairville",-79.6039050651,43.74363176
839,2007,"October","Tuesday","Night",0,1,"Wellington Place",-79.3928432373,43.6473175864
842,2007,"November","Sunday","Afternoon",0,0,"Mount Olive-Silverstone-Jamestown",-79.5857930793,43.7509801803
843,2007,"November","Tuesday","Evening",1,0,"Moss Park",-79.3669402558,43.6564944956
845,2007,"November","Saturday","Night",0,1,"Glenfield-Jane Heights",-79.5222986096,43.7546264849
846,2007,"November","Saturday","Afternoon",0,1,"NSA",0,0
847,2007,"November","Sunday","Night",0,1,"Black Creek",-79.5187419136,43.7692318857
848,2007,"November","Wednesday","Afternoon",0,1,"Malvern East",-79.2124230852,43.8120999224
849,2007,"November","Saturday","Night",0,1,"York University Heights",-79.4875597252,43.7496091629
853,2007,"November","Friday","Evening",1,0,"Malvern West",-79.2349193744,43.7946567908
855,2007,"November","Sunday","Evening",1,0,"Black Creek",-79.5147305161,43.7672126887
857,2007,"November","Tuesday","Night",0,1,"Malvern East",-79.2155832783,43.807794299
858,2007,"November","Tuesday","Evening",0,0,"Glenfield-Jane Heights",-79.5014860952,43.7414972421
860,2007,"December","Sunday","Afternoon",0,1,"Regent Park",-79.3581436642,43.6611945004
861,2007,"December","Sunday","Night",1,0,"Malvern East",-79.2124230852,43.8120999224
862,2007,"December","Wednesday","Morning",0,0,"Glenfield-Jane Heights",-79.5015221042,43.7436897529
863,2007,"December","Wednesday","Night",0,0,"Glenfield-Jane Heights",-79.5051658958,43.7413562471
864,2007,"December","Saturday","Evening",0,1,"Glenfield-Jane Heights",-79.5033842941,43.7410719421
865,2007,"December","Sunday","Night",0,1,"Oakwood Village",-79.4459417013,43.6880901833
866,2007,"December","Sunday","Evening",0,0,"Malvern East",-79.2065164804,43.8083504941
868,2007,"December","Saturday","Evening",0,0,"Rockcliffe-Smythe",-79.488368707,43.6713892364
869,2007,"December","Wednesday","Evening",0,0,"Oakdale-Beverley Heights",-79.4876828449,43.7265129472
870,2007,"December","Wednesday","Afternoon",0,0,"West Hill",-79.1947643043,43.7621233931
872,2007,"December","Sunday","Afternoon",1,0,"Regent Park",-79.3595103613,43.6583129974
873,2007,"December","Thursday","Evening",0,1,"Malvern East",-79.2195747724,43.794824193
874,2007,"December","Saturday","Evening",0,0,"Black Creek",-79.5154576133,43.757882085
875,2007,"December","Sunday","Night",0,0,"Oakdale-Beverley Heights",-79.5131838453,43.7255266499
